symbol,event_date,is_sec8k_event,pre_window_start,pre_window_end,pre_window_days,baseline_lookback_days,pre_window_return,pre_window_abs_return,pre_window_volume_ratio,provider_query_performed,market_data_downloaded,source
CRMD,2025-03-10,False,2025-03-03,2025-03-07,5,20,0.1199165798,0.1199165798,0.96049128,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-11,False,2025-03-04,2025-03-10,5,20,0.0913705584,0.0913705584,0.96747208,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-12,False,2025-03-05,2025-03-11,5,20,0.0474777448,0.0474777448,1.40302175,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-13,False,2025-03-06,2025-03-12,5,20,0.1643835616,0.1643835616,1.40982182,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-14,False,2025-03-07,2025-03-13,5,20,-0.0335195531,0.0335195531,1.45260804,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-17,False,2025-03-10,2025-03-14,5,20,-0.0260465116,0.0260465116,1.25088511,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-18,False,2025-03-11,2025-03-17,5,20,-0.0113314448,0.0113314448,0.93239152,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-19,False,2025-03-12,2025-03-18,5,20,-0.0570135747,0.0570135747,0.90643508,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-20,False,2025-03-13,2025-03-19,5,20,0.0568400771,0.0568400771,0.87967777,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-21,False,2025-03-14,2025-03-20,5,20,0.0372492837,0.0372492837,1.07526076,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-24,False,2025-03-17,2025-03-21,5,20,0.0420248329,0.0420248329,1.20723963,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-25,True,2025-03-18,2025-03-24,5,20,0.0547024952,0.0547024952,1.24844275,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-26,False,2025-03-19,2025-03-25,5,20,-0.322698268,0.322698268,1.28845759,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-27,False,2025-03-20,2025-03-26,5,20,-0.3480662983,0.3480662983,2.10154218,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-28,False,2025-03-21,2025-03-27,5,20,-0.3858845096,0.3858845096,3.08080668,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-31,False,2025-03-24,2025-03-28,5,20,-0.3876251137,0.3876251137,3.12528462,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-01,False,2025-03-25,2025-03-31,5,20,-0.1628532974,0.1628532974,3.48575448,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-02,False,2025-03-26,2025-04-01,5,20,-0.1483050847,0.1483050847,2.93779742,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-03,False,2025-03-27,2025-04-02,5,20,-0.0776119403,0.0776119403,2.7726092,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-04,False,2025-03-28,2025-04-03,5,20,-0.0936106984,0.0936106984,1.42695155,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-07,False,2025-03-31,2025-04-04,5,20,-0.0578778135,0.0578778135,1.42695155,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-08,True,2025-04-01,2025-04-07,5,20,0.0066334992,0.0066334992,1.37553224,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-09,False,2025-04-02,2025-04-08,5,20,0.072815534,0.072815534,1.3976967,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-10,False,2025-04-03,2025-04-09,5,20,0.1524590164,0.1524590164,1.53406777,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-11,False,2025-04-04,2025-04-10,5,20,0.1877133106,0.1877133106,1.41216742,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-14,False,2025-04-07,2025-04-11,5,20,0.1383855025,0.1383855025,1.41216742,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-15,False,2025-04-08,2025-04-14,5,20,0.0754147813,0.0754147813,1.2935218,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-16,False,2025-04-09,2025-04-15,5,20,0.0597439545,0.0597439545,1.00257275,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-17,False,2025-04-10,2025-04-16,5,20,0.0804597701,0.0804597701,0.93659863,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-21,False,2025-04-11,2025-04-17,5,20,0.1099855282,0.1099855282,1.1400223,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-22,False,2025-04-14,2025-04-21,5,20,0.141654979,0.141654979,1.1400223,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-23,False,2025-04-15,2025-04-22,5,20,0.1409395973,0.1409395973,1.10111991,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-24,False,2025-04-16,2025-04-23,5,20,0.1236702128,0.1236702128,1.10111991,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-25,False,2025-04-17,2025-04-24,5,20,0.1760104302,0.1760104302,0.77013129,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-28,False,2025-04-21,2025-04-25,5,20,0.1179361179,0.1179361179,0.7559238,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-29,False,2025-04-22,2025-04-28,5,20,0.04,0.04,0.7695889,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-04-30,False,2025-04-23,2025-04-29,5,20,0.0792899408,0.0792899408,0.56058336,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-01,False,2025-04-24,2025-04-30,5,20,0.0188470067,0.0188470067,0.57279265,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-02,False,2025-04-25,2025-05-01,5,20,0.0604395604,0.0604395604,0.94983623,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-05,False,2025-04-28,2025-05-02,5,20,0.0610859729,0.0610859729,0.89105779,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-06,True,2025-04-29,2025-05-05,5,20,-0.0087719298,0.0087719298,1.02704962,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-07,False,2025-04-30,2025-05-06,5,20,0.2165397171,0.2165397171,1.14200404,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-08,False,2025-05-01,2025-05-07,5,20,0.1979274611,0.1979274611,1.13647787,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-09,False,2025-05-02,2025-05-08,5,20,0.2622601279,0.2622601279,3.13507036,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-12,False,2025-05-05,2025-05-09,5,20,0.2798672566,0.2798672566,5.65002876,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-13,False,2025-05-06,2025-05-12,5,20,0.060822898,0.060822898,5.46251017,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-14,False,2025-05-07,2025-05-13,5,20,0.0060553633,0.0060553633,5.46251017,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-15,False,2025-05-08,2025-05-14,5,20,-0.0185810811,0.0185810811,1.62340913,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-16,False,2025-05-09,2025-05-15,5,20,0.0103716508,0.0103716508,0.87935001,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-19,False,2025-05-12,2025-05-16,5,20,0.0269814503,0.0269814503,0.84498389,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-20,False,2025-05-13,2025-05-19,5,20,0.0963026655,0.0963026655,0.70233666,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-21,False,2025-05-14,2025-05-20,5,20,0.1032702238,0.1032702238,0.71733165,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-22,False,2025-05-15,2025-05-21,5,20,0.0479041916,0.0479041916,0.78920006,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-23,False,2025-05-16,2025-05-22,5,20,0.0049261084,0.0049261084,0.82129741,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-27,False,2025-05-19,2025-05-23,5,20,-0.0305882353,0.0305882353,0.74650606,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-28,False,2025-05-20,2025-05-27,5,20,-0.031201248,0.031201248,0.82129741,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-29,False,2025-05-21,2025-05-28,5,20,0.0146938776,0.0146938776,0.55554435,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-05-30,False,2025-05-22,2025-05-29,5,20,-0.0016339869,0.0016339869,0.55554435,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-02,False,2025-05-23,2025-05-30,5,20,-0.0129449838,0.0129449838,0.74904121,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-03,False,2025-05-27,2025-06-02,5,20,0.0225442834,0.0225442834,0.95303228,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-04,False,2025-05-28,2025-06-03,5,20,0.0257441673,0.0257441673,0.78656144,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-05,False,2025-05-29,2025-06-04,5,20,0.0130932897,0.0130932897,0.78656144,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-06,False,2025-05-30,2025-06-05,5,20,0.0778688525,0.0778688525,0.96985626,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-09,False,2025-06-02,2025-06-06,5,20,0.0960629921,0.0960629921,0.96985626,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-10,False,2025-06-03,2025-06-09,5,20,0.1254901961,0.1254901961,1.22094812,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-11,False,2025-06-04,2025-06-10,5,20,0.197092084,0.197092084,1.70224649,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-12,False,2025-06-05,2025-06-11,5,20,0.1330798479,0.1330798479,1.75539212,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-13,False,2025-06-06,2025-06-12,5,20,0.0675287356,0.0675287356,1.52873342,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-16,False,2025-06-09,2025-06-13,5,20,0.0146341463,0.0146341463,1.27787926,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-17,False,2025-06-10,2025-06-16,5,20,-0.032388664,0.032388664,0.95607334,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-18,False,2025-06-11,2025-06-17,5,20,-0.0651006711,0.0651006711,0.95607334,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-20,False,2025-06-12,2025-06-18,5,20,-0.0861372813,0.0861372813,0.95607334,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-23,False,2025-06-13,2025-06-20,5,20,-0.0700549451,0.0700549451,1.01969435,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-24,False,2025-06-16,2025-06-23,5,20,0.1736401674,0.1736401674,1.4286692,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-25,False,2025-06-17,2025-06-24,5,20,0.1206030151,0.1206030151,2.25106335,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-26,False,2025-06-18,2025-06-25,5,20,0.1045655376,0.1045655376,2.18086316,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-27,False,2025-06-20,2025-06-26,5,20,-0.0110782866,0.0110782866,2.14005406,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-06-30,False,2025-06-23,2025-06-27,5,20,-0.2560903149,0.2560903149,2.14005406,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-01,False,2025-06-24,2025-06-30,5,20,-0.2107623318,0.2107623318,2.10817956,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-02,False,2025-06-25,2025-07-01,5,20,-0.2146666667,0.2146666667,2.20697438,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-03,False,2025-06-26,2025-07-02,5,20,-0.1344286781,0.1344286781,2.13708249,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-07,False,2025-06-27,2025-07-03,5,20,-0.0734824281,0.0734824281,2.13708249,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-08,False,2025-06-30,2025-07-07,5,20,-0.0625,0.0625,1.36366541,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-09,False,2025-07-01,2025-07-08,5,20,-0.0348047538,0.0348047538,0.94931504,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-10,False,2025-07-02,2025-07-09,5,20,-0.0207075065,0.0207075065,0.69957233,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-11,False,2025-07-03,2025-07-10,5,20,0.0094827586,0.0094827586,0.65402595,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-14,False,2025-07-07,2025-07-11,5,20,-0.0242424242,0.0242424242,0.65402595,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-15,False,2025-07-08,2025-07-14,5,20,-0.0008795075,0.0008795075,0.69957233,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-16,False,2025-07-09,2025-07-15,5,20,0.0061674009,0.0061674009,0.73985443,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-17,False,2025-07-10,2025-07-16,5,20,-0.049530316,0.049530316,0.80376283,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-18,False,2025-07-11,2025-07-17,5,20,-0.0195208518,0.0195208518,0.80376283,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-21,False,2025-07-14,2025-07-18,5,20,-0.0440140845,0.0440140845,0.92382277,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-22,False,2025-07-15,2025-07-21,5,20,-0.0394045534,0.0394045534,0.92382277,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-23,False,2025-07-16,2025-07-22,5,20,-0.0062893082,0.0062893082,0.98497652,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-24,False,2025-07-17,2025-07-23,5,20,0.0588235294,0.0588235294,1.04742063,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-25,False,2025-07-18,2025-07-24,5,20,0.0718232044,0.0718232044,1.56643633,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-28,False,2025-07-21,2025-07-25,5,20,0.0556061987,0.0556061987,1.56643633,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-29,False,2025-07-22,2025-07-28,5,20,0.0877034358,0.0877034358,1.67875128,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-30,False,2025-07-23,2025-07-29,5,20,-0.0051282051,0.0051282051,1.36884938,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-07-31,False,2025-07-24,2025-07-30,5,20,-0.0085910653,0.0085910653,1.36884938,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-08-01,False,2025-07-25,2025-07-31,5,20,0.0017271157,0.0017271157,1.20948775,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-08-04,False,2025-07-28,2025-08-01,5,20,-0.0324189526,0.0324189526,1.15840889,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-08-05,False,2025-07-29,2025-08-04,5,20,0.0652920962,0.0652920962,1.12971106,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-08-06,False,2025-07-30,2025-08-05,5,20,0.0389948007,0.0389948007,1.02598347,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-08-07,True,2025-07-31,2025-08-06,5,20,0.0301724138,0.0301724138,0.82497615,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-08-08,False,2025-08-01,2025-08-07,5,20,-0.0756013746,0.0756013746,0.82497615,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-08-11,False,2025-08-04,2025-08-08,5,20,-0.1653225806,0.1653225806,0.813117,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-08-12,False,2025-08-05,2025-08-11,5,20,-0.1501251043,0.1501251043,2.48408286,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-08-13,False,2025-08-06,2025-08-12,5,20,-0.0242677824,0.0242677824,2.48408286,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-08-14,False,2025-08-07,2025-08-13,5,20,0.1338289963,0.1338289963,2.48408286,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-08-15,False,2025-08-08,2025-08-14,5,20,0.2183574879,0.2183574879,1.91385377,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-08-18,False,2025-08-11,2025-08-15,5,20,0.2688910697,0.2688910697,1.65294038,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-08-19,False,2025-08-12,2025-08-18,5,20,0.1312178388,0.1312178388,1.53107591,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
